time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-0.04632626134510644,-0.4548100021265536,17.226582697533132,0.04873403276806432,0.06808250551548678,0.0,-0.295907071603014,-0.14110283598924234,4.75743191066098,0.028296549604389837,0.12145630349087295,0.0,405.66177191960014,406.94709449072104,406.2452964387229,405.7810526910212
2.4600000000000017,-0.0656240853265937,-0.46219343568426396,17.516538812024027,0.05052307132719136,0.0752469056720626,0.0,-0.34809970364891735,-0.10485237968697772,4.907061859136789,0.03269697399259421,0.1149598884205026,0.0,474.1697148904212,473.6821755267662,473.1089158021093,473.44785614991747
2.520000000000002,-0.08770906736818662,-0.46769414899674944,17.8089185218248,0.052672682833653894,0.08244340380961201,0.0,-0.3886329770669881,-0.07833113999216086,4.839150326941703,0.041447232713537764,0.1283927073899594,0.0,404.4909648696007,405.7134185066951,405.6289206174643,406.4147839388886
2.580000000000002,-0.11259099588370891,-0.4714100952312462,18.100188011259913,0.05544526418642448,0.0898573384389767,0.0,-0.4414481323846807,-0.04530015426913298,4.8696095442243985,0.05434551404447264,0.11156193685393985,0.0,438.45072401854827,437.06393514375577,437.51215276626107,438.5861480841208
2.640000000000002,-0.14089910923655866,-0.47301518617942434,18.39461291040462,0.05868233896568764,0.09650567933550924,0.0,-0.5027802093796483,-0.007904589821410957,4.9441294537454645,0.053151130493917065,0.10925000566398047,0.0,453.06196983525024,452.8866372295637,451.7077369075601,451.6132731024445
2.700000000000002,-0.1730726587688,-0.4722813610376916,18.694021928528077,0.061660718440710305,0.10405849729727823,0.0,-0.5703529334120923,0.03264943500833877,5.0356490802839655,0.041485282153389015,0.14714740106425148,0.0,457.2437808472161,460.2663957553873,458.64756828332014,457.7214228006478
2.760000000000002,-0.20951349966504657,-0.4690258062370018,18.9993800668402,0.06490157624229642,0.11331609309503943,0.0,-0.6452228610044382,0.07613562609244123,5.142320754919189,0.07153845765150815,0.1657007172457266,0.0,462.9760005657478,464.45477520835857,463.5235688294512,465.881312572931
2.820000000000002,-0.25024795900651875,-0.46331325145326135,19.307694037812098,0.06936289891338987,0.12344843030494701,0.0,-0.7134578925457552,0.11465415844333839,5.134674066070905,0.07946290268004631,0.17455392552002197,0.0,428.56071861139696,429.3410282982934,429.58188822451774,430.2579340646147
2.880000000000002,-0.2957695952377212,-0.4549251516790673,19.619595330661422,0.07385428415619533,0.13375402055309937,0.0,-0.8049536209028132,0.16538841966102674,5.261225118580872,0.06353538498029772,0.16549669863130906,0.0,471.23093352264993,470.5566359250792,473.5265912168851,472.30354124563394
2.940000000000002,-0.3467773443545604,-0.44352398553547134,19.93742009222799,0.07778907096444687,0.14325636050353818,0.0,-0.8962090057748182,0.2149911932533603,5.332371962258924,0.06938182767176658,0.1377164361179215,0.0,457.9416991915155,455.74872079914724,456.2190544813964,456.6887413150622
3.000000000000002,-0.40288062270788394,-0.42937196618392875,20.255634993928318,0.08197407837531667,0.15157275247105595,0.0,-0.9745854308452869,0.257080792567524,5.274863023984174,0.0704763439389798,0.14032789948328236,0.0,416.0882050512187,416.3360418503929,415.68605924449633,415.7860465292134
3.0600000000000023,-0.4642468039886771,-0.4124004140452119,20.573129048760443,0.0863289544209378,0.15978199981298502,0.0,-1.0716884797897586,0.30900444016068224,5.307875311992558,0.07648775886674455,0.12868579137339112,0.0,447.0451927306757,446.1125358830126,444.6454639742247,445.1418034856259
3.1200000000000023,-0.5314367128253884,-0.39231561830538647,20.891626258900367,0.09068291112648286,0.167107800970844,0.0,-1.1686269747160758,0.36086326782151856,5.308452584701499,0.06327160662300589,0.10375540146410023,0.0,437.3806143866175,435.31244136058996,436.4348279740792,435.334298030052
3.1800000000000024,-0.6048292929230092,-0.36890681283141247,21.211655091446072,0.09432230497997818,0.17348403812080448,0.0,-1.278338789066131,0.41974234761522644,5.358689029273319,0.05483597656912196,0.11087465041773381,0.0,452.45251135809264,453.0350446465976,452.76689246339635,452.0901219439505
3.2400000000000024,-0.6847046975124736,-0.34202005053002893,21.533395602119363,0.09790177224821583,0.1804885269672356,0.0,-1.3847627702314522,0.47676306362282295,5.365699790020724,0.06787979000060965,0.1264450541993618,0.0,440.01986315683706,441.31937427359856,438.373177894781,439.45842814805
3.3000000000000025,-0.770927320411194,-0.3117384138159326,21.854612432511455,0.10192424787485077,0.18848891330031226,0.0,-1.4899884489616404,0.5329496454545624,5.341352292562461,0.0653100374377127,0.1444228183355392,0.0,429.89068445361727,431.42836598853955,429.759160019315,429.5447747784206
3.3600000000000025,-0.8641474721087624,-0.2777313507497402,22.177141722621855,0.10537778660761976,0.19702761304313388,0.0,-1.6181084364792018,0.6009182899756937,5.408936926860608,0.03378121930491956,0.13772021249987834,0.0,460.7372920872831,460.225054210612,461.1937479395577,458.69829176455755
3.4200000000000026,-0.9641644616680318,-0.2401451679434453,22.49844422300569,0.10743864999494956,0.20487053175334946,0.0,-1.7164615962634042,0.6521249903020334,5.301373143505327,0.03545708303428122,0.11059170153927182,0.0,404.06872103756444,401.63222988796696,403.8435894385177,403.9953753235381
3.4800000000000026,-1.071992253722464,-0.19853385656041092,22.82181209157741,0.1099438684829881,0.2115216262643811,0.0,-1.8783535261258002,0.7350503349532497,5.476320995401999,0.052049579503877605,0.11136587072106897,0.0,493.96743537827365,494.03405337158466,492.7043109898915,493.930406748267
3.5400000000000027,-1.1887391987396592,-0.15237619723052812,23.15125513866053,0.11306367079614432,0.21830263948331208,0.0,-2.0137794142346155,0.8037673132333928,5.5046023348944795,0.05189078565637506,0.1161271124288886,0.0,451.6521535471764,452.0471765886829,450.9810674757455,450.96994176603283
